feature,train_corr,test_corr,train_pval,n_samples,abs_train_corr,abs_test_corr,formula
iter4_weighted_iter3_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95_iter3_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.5114761253628642,0.4779512815717935,2.3863086796409696e-116,1736,0.5114761253628642,0.4779512815717935,0.7*iter3_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95 + 0.3*iter3_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95
iter4_weighted_iter3_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95_iter3_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.5114760162763246,0.4779508027702874,2.3866218761012645e-116,1736,0.5114760162763246,0.4779508027702874,0.7*iter3_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95 + 0.3*iter3_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95
iter3_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90,0.5112835270009841,0.47761695812361454,3.0083222453571143e-116,1736,0.5112835270009841,0.47761695812361454,0.7*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90 + 0.3*iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90
iter4_weighted_iter3_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter3_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.511148261268118,0.4775149253137518,3.53946484557081e-116,1736,0.511148261268118,0.4775149253137518,0.7*iter3_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90 + 0.3*iter3_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95
iter3_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.510830278147684,0.4772746347053548,5.185733265961925e-116,1736,0.510830278147684,0.4772746347053548,0.7*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90 + 0.3*iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95
iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.51066691159256,0.47741483816945557,6.308997089405481e-116,1736,0.51066691159256,0.47741483816945557,0.7*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90 + 0.3*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95
iter3_weighted_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95,0.5106667551498667,0.4774141499150605,6.31018142843778e-116,1736,0.5106667551498667,0.4774141499150605,0.7*iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95 + 0.3*iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95
iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95,0.5106663900223997,0.4774125438793991,6.312946464361379e-116,1736,0.5106663900223997,0.4774125438793991,0.7*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90 + 0.3*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95
iter3_weighted_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90,0.5102153821291553,0.4768082963136949,1.084092338286224e-115,1736,0.5102153821291553,0.4768082963136949,0.7*iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95 + 0.3*iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90
iter3_weighted_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90,0.5102150179206405,0.47680669778257245,1.084565464951863e-115,1736,0.5102150179206405,0.47680669778257245,0.7*iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95 + 0.3*iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90
iter3_weighted_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.5097462110806317,0.47645102963955455,1.9010068420773643e-115,1736,0.5097462110806317,0.47645102963955455,0.7*iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95 + 0.3*iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95
iter3_weighted_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.5097458463136285,0.4764494273381178,1.9018364666666942e-115,1736,0.5097458463136285,0.4764494273381178,0.7*iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_long2_above_p95 + 0.3*iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95
iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90,0.5091165417891539,0.47535270857270473,4.0340762310526083e-115,1736,0.5091165417891539,0.47535270857270473,0.7*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90 + 0.3*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90
iter3_weighted_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.5086643679938951,0.4750125446035608,6.917875382233285e-115,1736,0.5086643679938951,0.4750125446035608,0.7*iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90 + 0.3*iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95
iter2_weighted_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95,0.507583197860025,0.47419445524631965,2.503787992746124e-114,1736,0.507583197860025,0.47419445524631965,0.7*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_sq_SPX_chg_pct_50_iter0_weighted_sq_SPX_chg_pct_50_prod_SPX_chg_pct_50_SPX_chg_pct_90 + 0.3*iter1_weighted_iter0_weighted_prod_SPX_chg_pct_50_BQI_V2_ABS_prod_SPX_chg_pct_50_SPX_chg_pct_90_iter0_weighted_sq_SPX_chg_pct_50_sum_SPX_chg_pct_50_price_mid_short1_above_p95
