,values_train,values_test,train_corr,test_corr,abs_train,abs_test,diff,pval,n_samples,formula,generation
wavg3_wavg3_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_norm_dist_p10_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_norm_dist_p25_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_wavg3_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_norm_dist_p10_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_norm_dist_p75_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_sum_wavg3_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_norm_dist_p10_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_norm_dist_p25_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_wavg3_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_norm_dist_p10_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_norm_dist_p50_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95,"[-0.2910419   0.84506983  0.84506983 ... -0.2910419  -0.2910419
  0.84506983]","[ -0.2910419    0.3581648    0.84506983   0.84506983   0.84506983
   0.84506983   0.3581648   -0.2910419    0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983  -0.2910419    0.84506983   0.84506983   0.84506983
   0.84506983  -1.8093193    0.84506983   0.84506983   0.84506983
  -0.2910419    0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.3581648    0.84506983
  -0.2910419    0.3581648    0.3581648    0.84506983  -1.34451253
   0.84506983   0.84506983   0.84506983   0.84506983  -0.2910419
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
  -4.18811982   0.84506983   0.84506983  -0.77794692   0.84506983
  -0.2910419   -4.52710758   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.3581648    0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.3581648
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983  -0.2910419    0.84506983   0.84506983
   0.84506983   0.3581648    0.84506983   0.84506983   0.3581648
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
  -0.2910419    0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.3581648
   0.84506983   0.84506983   0.84506983   0.84506983  -1.00743202
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983  -0.2910419
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983  -0.2910419
   0.84506983   0.84506983   0.3581648    0.84506983   0.3581648
   0.84506983   0.84506983   0.84506983   0.84506983  -0.2910419
   0.84506983   0.84506983  -0.2910419  -12.36297239   0.84506983
   0.84506983   0.84506983   0.84506983  -0.2910419    0.84506983
   0.84506983   0.84506983   0.84506983   0.3581648   -0.2910419
  -0.2910419    0.84506983   0.84506983   0.84506983   0.3581648
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.3581648    0.84506983   0.84506983
   0.84506983   0.84506983  -0.2910419    0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.3581648    0.84506983
  -0.2910419    0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983  -0.2910419    0.84506983   0.84506983
   0.84506983   0.84506983  -1.1571354    0.3581648    0.3581648
   0.84506983   0.84506983   0.84506983  -1.27159516   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.3581648    0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983  -0.49180975
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983  -0.77794692   0.84506983   0.84506983
   0.3581648    0.84506983  -2.02393659   0.84506983   0.3581648
   0.84506983  -0.2910419    0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983  -0.2910419    0.3581648    0.3581648    0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983  -0.2910419
  -0.2910419    0.84506983   0.84506983   0.3581648    0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983  -0.2910419
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.3581648    0.84506983
   0.84506983   0.84506983   0.84506983   0.3581648    0.84506983
   0.84506983  -3.81750497   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
  -1.15140619   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983  -7.88957117   0.84506983
   0.84506983   0.84506983   0.84506983  -2.02370393   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983  -0.77794692   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.3581648    0.84506983   0.41604989   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983  -0.77794692   0.84506983  -0.2910419   -0.2910419
   0.84506983   0.84506983   0.84506983  -0.2910419    0.84506983
   0.84506983   0.84506983  -0.2910419   -0.77794692   0.84506983
   0.84506983  -0.2910419    0.84506983   0.84506983   0.3581648
   0.84506983   0.84506983  -1.21375781  -0.2910419    0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983  -0.2910419
   0.84506983   0.84506983  -7.963781     0.84506983   0.84506983
   0.84506983   0.3581648    0.84506983   0.84506983  -4.26954046
   0.84506983   0.84506983   0.84506983  -0.2910419    0.84506983
   0.84506983   0.84506983   0.3581648    0.3581648    0.3581648
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.3581648
   0.84506983   0.84506983   0.84506983   0.17230479   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.3581648    0.84506983   0.84506983   0.3581648    0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983  -0.2910419    0.84506983   0.3581648   -1.30562617
   0.84506983   0.84506983  -1.23566826   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983  -1.81697194   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983  -1.37547421   0.84506983   0.84506983
   0.84506983  -0.2910419    0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.3581648    0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983  -0.2910419    0.84506983  -0.2910419   -0.2910419
   0.84506983   0.84506983   0.84506983  -0.77794692   0.3581648
   0.84506983   0.84506983  -0.77794692   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.3581648    0.3581648    0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.3581648    0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983  -0.2910419
   0.84506983   0.84506983   0.84506983   0.84506983   0.3581648
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
  -0.2910419    0.3581648   -2.05823297   0.3581648    0.84506983
   0.84506983   0.84506983  -0.2910419    0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.3581648    0.84506983  -0.2910419
   0.84506983  -0.2910419    0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983  -0.2910419
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983  -2.43229647   0.84506983   0.84506983
  -0.39006781  -0.2910419    0.84506983   0.84506983   0.84506983
  -0.77794692   0.84506983   0.84506983   0.84506983   0.84506983
  -1.71926193   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983  -1.30799281   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983  -3.9559345
   0.84506983  -2.8627134    0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983  -7.00387987   0.3581648
   0.84506983   0.84506983  -0.76593067   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983  -0.2910419    0.84506983
   0.84506983   0.84506983  -0.2910419    0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.3581648
   0.84506983   0.3581648   -1.85208794   0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983  -0.15449639
  -0.2910419    0.84506983   0.84506983   0.84506983   0.84506983
   0.3581648    0.84506983   0.84506983  -0.2910419    0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983  -0.2910419    0.84506983  -0.2910419
   0.84506983  -1.05530771   0.3581648    0.84506983   0.84506983
  -0.77794692  -2.52099309   0.84506983   0.84506983   0.3581648
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983
   0.84506983   0.84506983   0.3581648    0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.3581648    0.84506983
   0.84506983   0.84506983   0.3581648    0.84506983   0.84506983
   0.84506983   0.84506983   0.3581648    0.84506983   0.84506983
   0.84506983   0.84506983   0.84506983   0.84506983   0.84506983]",-0.4194057039580517,-0.2727009165002496,0.4194057039580517,0.2727009165002496,0.14670478745780213,2.1221745530979554e-77,1795,0.5×wavg3_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_norm_dist_p10_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_norm_dist_p25_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95 + 0.3×wavg3_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_norm_dist_p10_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_norm_dist_p75_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95 + 0.2×sum_wavg3_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_norm_dist_p10_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_norm_dist_p25_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_wavg3_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_norm_dist_p10_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95_norm_dist_p50_diff_sum_prod_EarScore_above_p95_cube_theta_k2_wavg_SPX_minus_SMA200_above_p10_theta_k1_above_p10_prod_prod_EarScore_above_p95_cube_theta_k2_diff_SPX_minus_SMA200_above_p10_EarScore_above_p95,10
