,values_train,values_test,train_corr,test_corr,abs_train,abs_test,diff,pval,n_samples,formula,generation
ratio_SPX_MACD_Signal_EarScore,"[-0.49175725  0.28565652  0.11327952 ... -0.47960597 -0.69057296
  0.52174771]","[-0.627573   -0.22944014  0.11698905 -0.37225344  0.29595434  0.11206245
  0.2680918  -0.8570603   0.08754123  1.14394397 -0.21544201  0.7473676
 -0.12688697 -0.51852189  0.30969596  0.57304642  0.37852176  0.20334632
  0.51338664  0.36131648  0.06258157  0.41869245 -0.30405898  0.04495051
  0.54161864  0.40370746  0.41742936  0.15441215 -0.2240163  -0.24704781
  0.80218754 -0.28374593  1.06186568  0.06139211  1.57468955  0.26629591
 -1.16380708  0.28198059 -0.73335614  0.46475063 -0.31080391  0.43444716
 -0.05432873  0.12649651  0.45629115 -0.47892043  0.44941668  0.21687737
  0.1898542   0.4503766  -0.06872006  0.66879804  0.15981836 -0.01230315
  0.69054964 -1.02861331  0.22524247  0.22579075  0.1153734   0.07183765
  0.15978422  0.31042319  0.00854851  0.48744094 -0.31627041  0.49761327
  0.27034847 -0.0054505   0.63285165  0.14858608  0.43367666  0.4888805
  0.17382666  0.56020663  0.74725083 -1.07426737  0.24794699  0.27705464
 -0.59365934 -0.61913568 -0.39579974  0.07554204  0.10413241  0.41676804
  0.58804805  0.14699416  0.16892932  1.02425805  0.39264885  0.73152895
  0.2855223   0.3949903   0.49446325  0.33594934  0.16234382  0.53253768
  0.21854804 -0.16573117 -0.3153929   0.49721675  0.30712965  0.11414237
  0.21111772 -0.16736163  0.31214799  0.28209435  0.06584454 -0.2340438
  0.31538219 -0.25169897  0.13037406  0.32085921  0.34575621  0.71485954
 -0.24065833 -0.26290352 -0.23085738  0.43056996 -0.64561938  0.12719286
 -0.01838673 -0.37479765  0.69746217 -0.27985236  0.07040715 -0.28085258
 -0.08560943  0.33338836  0.29852906  0.67791234  0.11664188  0.18853134
  0.85073175 -0.27407786 -0.86105323  0.43674968  0.46581285  0.46869927
 -0.00766972  0.06054244  0.38204542  0.20306209  0.56197312  0.46303877
 -0.12840174  0.96900937  1.25188106  0.43852886  0.28110116 -0.35077626
 -1.04786796  0.29489246  0.32357668 -0.02369179 -0.16478059 -0.19587805
  0.16807686 -0.55892876  0.72067358  0.03243848  0.2139644  -0.59453354
  0.11906963 -0.8340216  -0.1343289   0.39203768  0.45816354 -0.83314485
 -0.65159735  0.07564199  0.65528121  0.27346898 -0.33773188 -1.33541592
  0.19500925  0.19106846  0.66463682  0.11653802 -0.03214186 -0.18467552
 -0.5878043   0.27428856 -0.44722602  0.21629944 -0.41205405  0.58679048
  0.22953006  0.11628851  0.3137014   0.47661213  0.1268042  -0.02183813
  0.30031879  0.22867825  0.47452285  0.72403393  1.08083143  0.53322041
  0.58408836  0.22573646 -0.3229103   0.03387983  0.27034469  0.28667639
  0.36941026  0.35223759  0.16080912 -0.25680456  0.16579382  0.39420203
  0.684504    0.22418707 -0.33932715  0.42314854  0.63013461 -0.15994037
  1.02950522  0.15004293  0.12008957 -0.06513521 -0.101371    0.89924954
  0.39727716 -0.05902057  0.43023597  0.11512956 -0.12440237 -0.19431064
 -0.05624068 -0.30811807 -0.15169273 -0.21575945 -0.33066895  0.36198034
  0.04748965  0.47045887 -0.34927155  0.24282525 -0.20145764  0.13119355
  0.20462151  0.22294839  0.72335081  0.28724238  0.55613557 -0.27042287
  0.1671372   0.27173642  0.56444978  0.74741864 -0.05643559  0.41298097
 -0.09057318  0.98100984 -0.16411783 -0.206515   -0.1339107  -1.01750454
  0.10429242  0.70114491  0.78043746  0.40285049 -0.35951327  0.49617409
 -0.05711176  0.43320549  0.07757695  0.33714773  0.39650004  0.30301598
 -0.29080107  0.07413057  0.03856442 -0.69622215 -0.38340485 -0.27470842
 -0.22605877  0.13390095  0.6281813  -0.08299813  0.43123258 -0.25993063
  1.16284167 -0.24900062 -0.08079496  0.73845394 -0.07366439  0.35133423
 -0.58650283 -0.19146847  0.02585589  0.66111932  0.16499656  0.16810968
 -0.40145242  0.10987036  1.1212196   0.46809413 -0.48236562  0.50929042
 -0.42146701  0.79588885  0.69849481 -0.1609147  -0.12247962  0.05153621
  0.22494645  0.17114543  0.25982767 -0.37248506  0.02101102  0.3566107
 -0.17624474  0.25418871  0.02672956 -0.16768791  0.49917813  0.27194534
 -0.11140529  0.15425     0.6320687  -0.06227403 -0.36929025 -0.4218946
 -0.01872201  0.44814392 -0.16312454  0.93250749  0.46048361  0.56783934
  0.47639875 -0.51031611  0.16661821  1.1888305  -0.43085472 -0.73305001
  0.10017732 -0.3969015   0.06804366  0.46919239  0.19342752  1.00601548
  0.35161132 -0.85996019  0.27401903 -0.23577506 -0.17685287 -0.02217017
  0.01591265  0.39316335  0.52890524  0.57100306  0.13636861  0.15415886
 -0.02255544  0.07279694  1.05802672  0.67765174  0.49248647  0.03375601
  0.4016804  -0.62529616  0.18339368  0.11783642  0.297041    1.35506016
 -0.0465195   0.1154544  -0.05874457  0.25174236  0.49510324  0.51489016
  0.0753572  -0.30970264  0.26778908  0.55858852  0.47359217  1.29855523
  0.1531484   0.75898698  0.12566449  0.24281146  0.27193925 -0.86633177
 -0.26878198  0.74547712  0.08218277  0.15481592 -0.23273617  1.55890457
  0.35154518  0.11176804 -0.26544801 -0.19553208  0.52896132  0.56008624
 -0.57780129 -0.22784232  0.36234111 -0.00286159  1.62437984  0.07257434
 -0.69863595 -0.18460461  0.29359429 -0.25066611  0.10803836 -0.2441716
  0.58645856  0.07440254  0.30045069  0.24858082 -0.75567182  0.15150093
  0.15128457  0.19764899  0.18427723  0.72125283  0.3061519  -0.3202883
 -0.3688344  -0.13103572 -0.22137995 -0.10114625  0.20928216  1.51361526
 -0.65941172  0.07243831  0.02787518  0.38539474  0.46825704 -0.09195256
 -0.29523542  0.20226441 -0.18116002  0.284221    0.1666324   0.6051744
 -0.2604881   0.02523978  0.30558949 -0.19202825  0.6613319  -0.08074397
 -0.20687658  0.32529043 -0.48926641  0.65771815  0.68155086  0.40020752
  0.52309873  0.49369805  0.3648133   0.35957861 -0.27478855  0.58416413
  0.05035875  0.11759442  0.67014548 -0.07573711 -0.07026877 -0.17280494
 -0.37173681  0.52293511  0.36985673  0.21669384  0.00537768 -0.30181556
  0.58276065 -0.34290648  0.09883116  0.29892547  0.47019654 -0.09316807
 -0.32495818  0.44338547 -0.35927535  0.31864826 -0.11381809 -0.48177586
 -0.23119647  0.64611969 -0.22430786 -0.35378934  1.011642    0.15081619
 -0.2017128   1.52740162 -0.11414838  1.01288035  0.20480354  0.4658054
  0.86764333  1.22523431  0.97701103  0.30560671 -0.29172733 -0.50649504
  0.1803114  -0.21180374  0.05107399  1.89021286  0.12264381  0.43227843
  0.4677365   0.09953442 -0.55703561 -0.32987646 -0.48107891  0.73857075
  0.17689479 -0.15208963  0.05796209 -0.64526637 -0.85111009  0.25447653
  0.42792602 -0.00923376  0.17817766  0.20236008  0.63826893  0.25039278
  0.00271916  0.23294125  0.37681531  0.25588472  0.14485197  0.55328826
  1.51263533 -0.52760138  0.66810484  0.1707382   0.00608935  0.06833081
 -0.24738008  0.02513672 -0.40486332  0.51829164  0.32240545  1.58145267
  0.11890405  0.18371202  0.30373091  0.55836434 -0.89478133  0.72074391
 -0.30550222  1.06906212  0.3931811   0.53293677  0.46816356  0.26537761
  0.45707187  0.8265682   0.09657825  0.0588506   0.29095705  0.18731602
  0.27864867  0.47715002  0.48173675  0.29119859 -0.17662397  0.3933465
 -0.17613813  0.52769081  0.03687481 -0.38898782  0.11963123 -0.26796243
  0.34552363  0.11962275  0.27234577 -0.14223103  1.87730673  0.56913945
 -0.4519148   0.24898234 -0.1997367   0.10846784 -0.11040381 -0.10920499
  0.06317826  0.01408453  0.35795215 -0.57791606 -0.48572392 -0.40119528
  2.03689321  1.49912837  0.68565214 -0.32596932  0.24375521  0.31477267
  0.39592235  0.34455559  0.22688678 -0.09038093  0.49967103 -0.30990367
 -0.05522534 -0.17120546  0.37164553 -0.13102289 -0.06679635  0.32294133
 -0.01762762  0.18697542  0.45516618  0.07958708  0.29638788  0.53755404
 -0.00945337  0.09687658  0.18104034 -0.11458669  1.89760597 -0.28475883
  0.73303653  0.8314256  -0.06455668 -1.31565629 -0.74082565  1.04594247
  0.39928636 -0.51249677  0.4071035   0.87630987  1.01240546  0.38418944
  0.58172983  0.20286922 -0.56507586  0.35588128  0.17539427 -0.20944534
  0.1495845   0.84095305 -0.57207487  0.42430898  0.55002671 -0.25440905
  0.23338969  0.45028955 -0.92460197  1.14096608  0.31522928  1.57937887
  0.15194478  0.4925235   0.24543408 -0.02673045  0.01913287  0.26855066
  1.12272855  0.69757016  0.13574777  0.37465982  0.35497411  0.254721
  0.8581435   0.09542993  0.28723574  0.14950465  0.23395502  0.19541473
  0.55917027  0.89334529  0.25804893 -0.17040631 -0.05887151 -0.43258517
 -0.0936625  -0.45307854  0.56749776  0.03565365  0.34145541 -0.45845649
 -0.02409103  1.01574168  0.34626254 -0.4261319   0.78898572  0.86958994
 -0.12600246  0.30709849  0.04594132 -0.36939871  0.04806843 -0.31965498
  0.25506088  0.22124675  0.5357251   0.77167936  0.56196889  0.34174679
  0.88256817  0.37723755 -0.17975215  0.58747163  0.47952291 -0.19705888
  0.28729101 -0.28469436 -0.01136614  0.18866978  1.56097407  0.62774896
  0.29041667 -0.21426227 -0.16160432 -0.59823335 -0.60975641 -0.60356122
 -0.14521458  1.10444838  0.34042476  0.23410743 -0.56421049  0.04197527
  0.3208584   1.15660058  0.34397547  0.27110777  0.18894819  0.01378606
  0.83733321  0.09820806  0.99771267 -0.82528752  0.31085401  0.58947375
  0.20602838 -0.85556584  0.9101593  -0.3405904  -0.70433142  0.35866453
  0.48334553  0.38951657  0.28199135  0.44800048 -0.09428675  0.15379961
 -0.13472927  0.57165321  0.73853772 -0.48806597  0.52441561  0.15722911
  1.43615464 -0.38432297  0.11370876  0.08516819  0.02322283  0.02387512
  0.26389222  0.18171103  2.11249681 -0.25656357  0.33092092  0.78500443
  0.09230751  0.0775045   0.72336288  0.55210802  0.3619447   0.45659654
 -0.00291688  0.38347613]",-0.1542116805552643,-0.1541760212779613,0.1542116805552643,0.1541760212779613,3.5659277303035086e-05,5.088273209566504e-11,1795,(SPX_MACD_Signal) / (EarScore),1
log_sq_prod3_BQI_V2_ABS_EarScore_theta_k1,"[17.43016796 15.35585285 17.05465977 ... 16.26400232 17.74601584
 15.31313253]","[17.29989237 18.04197512 17.8548513  16.2251188  16.96238937 18.02884711
 18.35749745 17.70445583 17.18616258 16.13023829 17.16596821 17.44537438
 16.029636   18.35430329 14.99147602 15.30113884 15.76036032 17.67202377
 15.50122572 17.48839057 15.93150756 16.63549278 16.27537761 17.22966023
 16.37691741 17.51639546 17.31393398 17.89053561 17.46722133 17.38420635
 16.88791757 16.94589778 13.30416283 17.31118525 16.09277091 13.68940094
 17.36718608 16.74791733 16.21936923 16.57931023 16.40473765 18.94127867
 16.84938208 14.95192839 14.73432962 17.83381551 18.05698339 16.9521406
 14.99079523 16.53396491 16.14652096 16.32042922 15.21698168 18.19067422
 15.25162858 16.93924496 16.88726305 18.00395569 17.5809969  19.13015487
 15.49925017 16.31429984 16.9488485  15.78070714 17.72349857 16.20896361
 16.96508101 17.48657405 16.36617599 14.06585945 17.86713011 15.83991487
 17.32701017 15.56018529 16.03874874 18.84025295 16.08321233 17.59563485
 17.6474795  17.53238781 17.252825   19.60272689 16.95272008 17.24135719
 15.67227347 16.86281823 17.26014027 13.17619144 15.92297923 15.58839112
 17.98605657 15.34507378 16.78502601 16.10231868 16.83740802 17.68735703
 16.52488201 16.32028187 17.32761374 17.94927382 18.3931259  16.55640818
 17.53600689 16.91539709 16.71665641 16.03395247 18.38094092 18.19353445
 15.69620797 17.53240528 17.28990227 17.99428161 16.11154699 17.3398023
 17.72390055 16.5186846  16.96845305 16.8857279  17.96989305 15.76657259
 17.55680681 17.0564389  15.67578431 17.21806102 16.68807541 16.7789268
 17.25688    16.25340742 16.12027827 18.25005676 15.76871492 16.84794528
 15.80782146 17.36100838 18.2490156  13.847324   16.26287769 18.00653318
 16.34384785 17.26538815 13.82739349 18.14332184 17.3831357  16.00726639
 17.51026349 14.65956034 16.57154576 17.7899399  16.29081645 16.62527798
 15.94766519 16.83038899 17.80129676 17.52249237 17.97002653 17.34739619
 16.50965008 16.74052187 16.16832504 17.57511857 17.82170215 17.80505134
 16.77972875 15.54719934 17.11302135 18.23163412 15.74629978 17.30388041
 20.35530943 18.05164959 16.44765707 17.16859421 17.07807914 15.94807022
 18.36367675 15.23502406 16.96580691 17.86399065 17.36250134 17.82362871
 17.73570182 17.37578607 18.28122509 17.4996253  18.42299069 17.56610481
 17.88341849 15.80621667 16.38028897 17.13867206 16.91381205 18.31395042
 18.01687225 17.67905201 16.53481427 15.81261969 13.44042578 15.08130385
 16.946991   15.80990696 16.37567002 16.71124325 17.7965384  17.72998341
 15.91703151 16.89663068 16.74936924 17.29101607 17.3687543  18.07048993
 15.43667617 16.53249919 16.16009553 17.66499901 15.32903196 16.8117775
 15.94203517 16.40367984 16.27854262 16.77967296 17.04028567 16.70124968
 16.77861413 17.13934209 17.09403034 15.762194   17.51992665 16.91041497
 16.6019039  14.9849399  16.2555555  16.54605173 18.82649048 16.41627294
 17.68652221 17.07755633 17.06454601 16.21678628 18.82242409 15.78638868
 15.41340051 17.0191419  17.17843657 16.07153548 15.76169487 17.67034754
 16.66227282 17.52518361 16.0622751  16.95971082 16.3329185  16.62022566
 16.53267941 14.11875625 18.45419945 16.59519656 16.96380284 16.16456888
 15.11425765 13.76423823 16.64247403 16.79993941 17.83600391 16.43958631
 18.26439532 17.8315742  18.08603965 18.74870041 17.05441149 18.14042597
 17.45077794 17.19719863 16.61886914 17.19458151 17.06266759 17.08545915
 17.04341513 16.60142292 15.30867609 17.21859156 17.24418455 15.90849769
 13.99053348 16.63176206 18.05691664 16.786627   17.46324399 17.31696279
 16.7806755  17.11260698 17.01593285 16.32320977 16.92267937 17.39850949
 17.62089701 17.31602025 13.73260514 17.36236014 18.16408838 16.31758108
 16.28521452 17.0598624  17.58779975 17.16873463 17.4531283  17.11697829
 16.36373072 15.65385839 16.01311132 17.32086621 16.88198201 16.24048848
 16.77242839 17.72217169 17.74021418 17.80635668 15.22391319 16.29772635
 17.69861192 16.37827153 16.44949332 19.21899864 16.88967534 15.87259193
 16.39390563 16.82401242 16.51145764 13.9332882  16.44797278 16.32939822
 17.78126349 15.17199538 18.00113913 16.07246568 16.4133871  18.71647454
 18.13925211 16.8177758  17.29291623 16.70440795 16.10912204 16.10653453
 16.80545259 19.02556538 16.58121391 16.48778446 17.41684225 17.76990232
 18.85328248 17.85660983 15.22021372 17.07556773 17.97245465 17.36282879
 17.75987293 18.21802874 15.80218101 16.57491925 16.88458233 17.3181759
 16.39767456 17.48741024 16.88355422 17.20058534 15.55003776 13.9226974
 16.80613143 16.93744546 16.55959172 18.32616908 17.45649924 16.18802097
 17.81781588 17.38659633 16.92119216 16.02410815 16.18448741 16.17594457
 15.6296898  16.62250273 16.87403602 17.18475698 15.75751712 16.50060207
 16.96893677 16.52879808 17.12500116 17.6120382  16.03522905 16.24486725
 17.42570087 15.30995898 17.36321516 18.2745383  14.86648387 16.52120336
 17.67003507 15.67890215 17.70098806 18.72096746 15.99134453 15.41335237
 17.94738007 15.84401063 17.38857898 17.53465766 16.76818666 16.80781168
 17.37389205 17.13796015 16.28918857 16.66433922 19.51055467 17.54556941
 13.97739625 15.65002063 17.77710372 15.48425432 14.66194065 18.77167939
 17.40128266 16.17540183 16.76668247 16.76174853 16.08813023 16.54972892
 16.94555899 17.10602297 17.13012484 17.05182419 16.11798172 17.26297541
 15.83995615 18.06196298 18.21775749 17.08683358 16.81610063 14.98065789
 17.6304795  17.47278128 17.61306543 16.86848141 15.93891576 18.0855954
 16.35130921 16.55312067 18.56173634 14.6396537  17.39693634 16.78047219
 18.40168388 16.89641073 13.99809522 17.56586063 17.2924069  15.36376308
 16.41842079 16.97909619 16.76290794 16.59363855 16.73827641 17.9129237
 16.97141772 17.32627421 18.24654897 17.10053755 16.74266369 18.61271383
 17.61889812 16.70440994 18.14597725 15.70298833 16.84921615 16.85434758
 17.57535136 15.83116522 18.38811497 16.58290831 16.384438   17.1733321
 16.7421787  16.64308596 18.73326909 15.31481346 14.18035286 14.51285792
 17.9067197  14.89587758 16.43572204 14.19232354 16.44669412 16.88052087
 17.62028788 16.16713461 13.85727338 16.08038252 16.40669392 16.57795517
 17.27636022 16.49740298 17.95408355 13.73314163 17.08954487 16.30087121
 15.76067947 15.28757256 16.09785479 17.19193199 18.46777799 15.95617577
 18.32838882 17.80099246 15.67353059 16.94631484 17.46140765 16.49896194
 16.77849731 18.26320747 18.16594303 17.8844803  14.9448988  16.97190764
 18.25875234 17.07663524 15.90941984 17.12208199 16.43760073 15.89957636
 16.42813726 16.26773939 15.68399872 16.76774609 16.74786949 16.4203842
 16.32368268 17.21265945 15.99346768 17.00161948 18.26783622 15.91793758
 17.51076376 17.61414644 18.14762015 18.48558736 16.70800108 16.78229804
 16.79476664 13.66017112 14.73587673 15.8340147  15.4675102  16.10366076
 16.32187287 14.46527867 17.54164811 16.20123666 17.44612693 18.05130587
 16.4772649  16.37156797 16.89914947 18.31930387 18.08530732 17.48141283
 17.31265353 16.58561257 17.39707519 17.6092126  14.36508475 17.91120514
 17.42436738 17.21803134 16.74240883 16.38585241 16.02406607 16.03398665
 17.11893446 15.43445619 16.71786547 17.95813123 18.29693823 17.83447927
 18.59162524 18.01887963 16.21615515 17.32088453 17.46270745 16.63680147
 14.23806866 16.33435587 16.83733996 16.68543239 16.51623629 17.17277445
 14.92330272 14.87801049 17.1067883  17.87015202 17.30065493 16.93931393
 17.48245505 17.63466422 16.25339341 16.85641432 16.8459215  15.69798071
 18.16393029 15.69361267 16.75608292 16.78205127 16.89231823 17.5613098
 15.50013271 16.82000444 16.73384161 16.59105362 15.84869624 17.93434401
 16.56932178 15.85445091 18.20644488 17.28062082 17.13975767 15.39606649
 16.64968628 16.42095455 17.3859767  15.62519249 14.1778282  17.08004499
 18.93652491 16.81188497 17.17554497 14.69604546 16.55302656 17.68856398
 18.02339293 16.66734921 19.00042408 16.15608307 16.25279675 17.44595895
 15.86039343 16.13418321 19.07977069 16.26946396 18.70357943 17.03532094
 16.76054588 17.6570151  17.04267714 15.64979807 17.54133164 17.92158247
 15.32554865 18.27571232 17.84003265 17.33698833 16.49527653 18.05950799
 13.8207998  15.68444859 16.52585683 19.1680194  16.90759173 17.96355735
 17.92732746 18.57523762 15.79823796 17.98216058 16.44620391 17.5589173
 15.57385234 17.16905591 17.00814237 17.36520193 16.96940293 18.11688454
 18.3064196  13.69329497 16.20326484 16.69228956 16.40115231 15.87598664
 16.13834991 16.73977177 16.83809394 16.60154975 16.48122266 16.17843326
 16.28610589 17.40391878 16.09158553 15.82305412 15.72275875 16.27464916
 15.33873833 16.25116804 17.56950943 16.62155662 16.15382454 18.50377283
 18.64552714 16.61303529 14.86576566 14.6853593  15.80178919 15.29627865
 17.79644476 18.20073509 15.71233331 16.7066098  17.66748129 16.63399541
 17.70582003 16.63404089 15.23599422 15.8667491  17.54199473 16.22983615
 18.44903752 16.05627639 16.3272812  16.41525419 17.2406768  16.54913892
 14.22293184 16.93111005 15.26564192 17.42861799 16.8121822  18.46369834
 17.97935918 16.30698518 13.86031567 17.73564253 20.3473794  16.61907535
 15.73788159 17.9710037  17.35678445 17.89115614 16.99456577 17.37447007
 18.33521701 16.20458247 16.5424014  17.07838099 16.71096195 16.24661159
 15.44186602 16.70615532 15.6756076  17.73804441 16.58658143 17.91509646
 17.14054715 17.72488024 13.53392633 17.64563915 16.33705129 16.40349851
 17.67342043 18.10641581 17.43886841 16.12027972 17.99865959 16.51827901
 17.38299948 16.25973282]",0.1544237748654707,0.154516492705289,0.1544237748654707,0.154516492705289,9.271783981823488e-05,4.785094503249409e-11,1795,log(sq_prod3_BQI_V2_ABS_EarScore_theta_k1),3
